,date,timestamp,incidents
1513,2007-02-21,1172091600,385
1514,2007-02-22,1172178000,394
1515,2007-02-23,1172264400,420
1516,2007-02-24,1172350800,377
1517,2007-02-25,1172437200,423
1518,2007-02-26,1172523600,359
1519,2007-02-27,1172610000,393
1520,2007-02-28,1172696400,440
1521,2007-03-01,1172782800,395
1522,2007-03-02,1172869200,418
1523,2007-03-03,1172955600,310
1524,2007-03-04,1173042000,363
1525,2007-03-05,1173128400,332
1526,2007-03-06,1173214800,395
1527,2007-03-07,1173301200,362
1528,2007-03-08,1173387600,434
1529,2007-03-09,1173474000,443
1530,2007-03-10,1173560400,328
1531,2007-03-11,1173646800,307
1532,2007-03-12,1173733200,310
1533,2007-03-13,1173819600,345
1534,2007-03-14,1173906000,360
1535,2007-03-15,1173992400,393
1536,2007-03-16,1174078800,383
1537,2007-03-17,1174165200,366
1538,2007-03-18,1174251600,381
1539,2007-03-19,1174338000,390
1540,2007-03-20,1174424400,357
1541,2007-03-21,1174510800,354
1542,2007-03-22,1174597200,409
1543,2007-03-23,1174683600,406
1544,2007-03-24,1174770000,393
1545,2007-03-25,1174852800,320
1546,2007-03-26,1174939200,356
1547,2007-03-27,1175025600,413
1548,2007-03-28,1175112000,389
1549,2007-03-29,1175198400,398
1550,2007-03-30,1175284800,400
1551,2007-03-31,1175371200,470
1552,2007-04-01,1175457600,366
1553,2007-04-02,1175544000,380
1554,2007-04-03,1175630400,397
1555,2007-04-04,1175716800,378
1556,2007-04-05,1175803200,380
1557,2007-04-06,1175889600,379
1558,2007-04-07,1175976000,305
1559,2007-04-08,1176062400,361
1560,2007-04-09,1176148800,382
1561,2007-04-10,1176235200,373
1562,2007-04-11,1176321600,394
1563,2007-04-12,1176408000,409
1564,2007-04-13,1176494400,368
1565,2007-04-14,1176580800,418
1566,2007-04-15,1176667200,388
1567,2007-04-16,1176753600,337
1568,2007-04-17,1176840000,402
1569,2007-04-18,1176926400,412
1570,2007-04-19,1177012800,500
1571,2007-04-20,1177099200,443
1572,2007-04-21,1177185600,404
1573,2007-04-22,1177272000,398
1574,2007-04-23,1177358400,376
1575,2007-04-24,1177444800,388
1576,2007-04-25,1177531200,401
1577,2007-04-26,1177617600,412
1578,2007-04-27,1177704000,411
1579,2007-04-28,1177790400,385
1580,2007-04-29,1177876800,396
1581,2007-04-30,1177963200,473
1582,2007-05-01,1178049600,398
1583,2007-05-02,1178136000,437
1584,2007-05-03,1178222400,443
1585,2007-05-04,1178308800,469
1586,2007-05-05,1178395200,443
1587,2007-05-06,1178481600,395
1588,2007-05-07,1178568000,367
1589,2007-05-08,1178654400,395
1590,2007-05-09,1178740800,392
1591,2007-05-10,1178827200,429
1592,2007-05-11,1178913600,409
1593,2007-05-12,1179000000,427
1594,2007-05-13,1179086400,411
1595,2007-05-14,1179172800,461
1596,2007-05-15,1179259200,409
1597,2007-05-16,1179345600,496
1598,2007-05-17,1179432000,450
1599,2007-05-18,1179518400,443
1600,2007-05-19,1179604800,438
1601,2007-05-20,1179691200,380
1602,2007-05-21,1179777600,367
1603,2007-05-22,1179864000,425
1604,2007-05-23,1179950400,402
1605,2007-05-24,1180036800,394
1606,2007-05-25,1180123200,445
1607,2007-05-26,1180209600,406
1608,2007-05-27,1180296000,416
1609,2007-05-28,1180382400,472
1610,2007-05-29,1180468800,440
1611,2007-05-30,1180555200,422
1612,2007-05-31,1180641600,534
1613,2007-06-01,1180728000,463
1614,2007-06-02,1180814400,418
1615,2007-06-03,1180900800,421
1616,2007-06-04,1180987200,369
1617,2007-06-05,1181073600,412
1618,2007-06-06,1181160000,377
1619,2007-06-07,1181246400,447
1620,2007-06-08,1181332800,485
1621,2007-06-09,1181419200,376
1622,2007-06-10,1181505600,381
1623,2007-06-11,1181592000,417
1624,2007-06-12,1181678400,386
1625,2007-06-13,1181764800,431
1626,2007-06-14,1181851200,431
1627,2007-06-15,1181937600,444
1628,2007-06-16,1182024000,401
1629,2007-06-17,1182110400,379
1630,2007-06-18,1182196800,389
1631,2007-06-19,1182283200,369
1632,2007-06-20,1182369600,446
1633,2007-06-21,1182456000,404
1634,2007-06-22,1182542400,439
1635,2007-06-23,1182628800,441
1636,2007-06-24,1182715200,397
1637,2007-06-25,1182801600,411
1638,2007-06-26,1182888000,424
1639,2007-06-27,1182974400,405
1640,2007-06-28,1183060800,421
1641,2007-06-29,1183147200,507
1642,2007-06-30,1183233600,534
1643,2007-07-01,1183320000,414
1644,2007-07-02,1183406400,430
1645,2007-07-03,1183492800,433
1646,2007-07-04,1183579200,458
1647,2007-07-05,1183665600,408
1648,2007-07-06,1183752000,486
1649,2007-07-07,1183838400,412
1650,2007-07-08,1183924800,417
1651,2007-07-09,1184011200,406
1652,2007-07-10,1184097600,407
1653,2007-07-11,1184184000,397
1654,2007-07-12,1184270400,409
1655,2007-07-13,1184356800,485
1656,2007-07-14,1184443200,442
1657,2007-07-15,1184529600,448
1658,2007-07-16,1184616000,388
1659,2007-07-17,1184702400,401
1660,2007-07-18,1184788800,426
1661,2007-07-19,1184875200,445
1662,2007-07-20,1184961600,438
1663,2007-07-21,1185048000,422
1664,2007-07-22,1185134400,380
1665,2007-07-23,1185220800,408
1666,2007-07-24,1185307200,402
1667,2007-07-25,1185393600,410
1668,2007-07-26,1185480000,439
1669,2007-07-27,1185566400,434
1670,2007-07-28,1185652800,398
1671,2007-07-29,1185739200,430
1672,2007-07-30,1185825600,403
1673,2007-07-31,1185912000,576
1674,2007-08-01,1185998400,488
1675,2007-08-02,1186084800,489
1676,2007-08-03,1186171200,452
1677,2007-08-04,1186257600,442
1678,2007-08-05,1186344000,427
1679,2007-08-06,1186430400,424
1680,2007-08-07,1186516800,388
1681,2007-08-08,1186603200,438
1682,2007-08-09,1186689600,445
1683,2007-08-10,1186776000,463
1684,2007-08-11,1186862400,452
1685,2007-08-12,1186948800,378
1686,2007-08-13,1187035200,417
1687,2007-08-14,1187121600,433
1688,2007-08-15,1187208000,409
1689,2007-08-16,1187294400,420
1690,2007-08-17,1187380800,450
1691,2007-08-18,1187467200,441
1692,2007-08-19,1187553600,438
1693,2007-08-20,1187640000,445
1694,2007-08-21,1187726400,455
1695,2007-08-22,1187812800,474
1696,2007-08-23,1187899200,436
1697,2007-08-24,1187985600,487
1698,2007-08-25,1188072000,413
1699,2007-08-26,1188158400,400
1700,2007-08-27,1188244800,400
1701,2007-08-28,1188331200,398
1702,2007-08-29,1188417600,465
1703,2007-08-30,1188504000,439
1704,2007-08-31,1188590400,554
1705,2007-09-01,1188676800,439
1706,2007-09-02,1188763200,388
1707,2007-09-03,1188849600,385
1708,2007-09-04,1188936000,410
1709,2007-09-05,1189022400,445
1710,2007-09-06,1189108800,442
1711,2007-09-07,1189195200,483
1712,2007-09-08,1189281600,435
1713,2007-09-09,1189368000,407
1714,2007-09-10,1189454400,400
1715,2007-09-11,1189540800,409
1716,2007-09-12,1189627200,407
1717,2007-09-13,1189713600,476
1718,2007-09-14,1189800000,495
1719,2007-09-15,1189886400,406
1720,2007-09-16,1189972800,412
1721,2007-09-17,1190059200,418
1722,2007-09-18,1190145600,416
1723,2007-09-19,1190232000,427
1724,2007-09-20,1190318400,430
1725,2007-09-21,1190404800,471
1726,2007-09-22,1190491200,405
1727,2007-09-23,1190577600,397
1728,2007-09-24,1190664000,387
1729,2007-09-25,1190750400,462
1730,2007-09-26,1190836800,444
1731,2007-09-27,1190923200,513
1732,2007-09-28,1191009600,475
1733,2007-09-29,1191096000,404
1734,2007-09-30,1191182400,496
1735,2007-10-01,1191268800,391
1736,2007-10-02,1191355200,396
1737,2007-10-03,1191441600,434
1738,2007-10-04,1191528000,417
1739,2007-10-05,1191614400,451
1740,2007-10-06,1191700800,373
1741,2007-10-07,1191787200,402
1742,2007-10-08,1191873600,416
1743,2007-10-09,1191960000,422
1744,2007-10-10,1192046400,380
1745,2007-10-11,1192132800,398
1746,2007-10-12,1192219200,482
1747,2007-10-13,1192305600,418
1748,2007-10-14,1192392000,425
1749,2007-10-15,1192478400,377
1750,2007-10-16,1192564800,404
1751,2007-10-17,1192651200,431
1752,2007-10-18,1192737600,425
1753,2007-10-19,1192824000,448
1754,2007-10-20,1192910400,418
1755,2007-10-21,1192996800,340
1756,2007-10-22,1193083200,351
1757,2007-10-23,1193169600,404
1758,2007-10-24,1193256000,387
1759,2007-10-25,1193342400,398
1760,2007-10-26,1193428800,457
1761,2007-10-27,1193515200,404
1762,2007-10-28,1193605200,421
1763,2007-10-29,1193691600,423
1764,2007-10-30,1193778000,415
1765,2007-10-31,1193864400,567
1766,2007-11-01,1193950800,412
1767,2007-11-02,1194037200,422
1768,2007-11-03,1194123600,413
1769,2007-11-04,1194210000,414
1770,2007-11-05,1194296400,382
1771,2007-11-06,1194382800,383
1772,2007-11-07,1194469200,425
1773,2007-11-08,1194555600,434
1774,2007-11-09,1194642000,434
1775,2007-11-10,1194728400,413
1776,2007-11-11,1194814800,414
1777,2007-11-12,1194901200,379
1778,2007-11-13,1194987600,363
1779,2007-11-14,1195074000,425
1780,2007-11-15,1195160400,449
1781,2007-11-16,1195246800,441
1782,2007-11-17,1195333200,384
1783,2007-11-18,1195419600,373
1784,2007-11-19,1195506000,387
1785,2007-11-20,1195592400,373
1786,2007-11-21,1195678800,242
1787,2007-11-22,1195765200,294
1788,2007-11-23,1195851600,320
1789,2007-11-24,1195938000,287
1790,2007-11-25,1196024400,357
1791,2007-11-26,1196110800,367
1792,2007-11-27,1196197200,373
1793,2007-11-28,1196283600,347
1794,2007-11-29,1196370000,417
1795,2007-11-30,1196456400,525
1796,2007-12-01,1196542800,406
1797,2007-12-02,1196629200,360
1798,2007-12-03,1196715600,379
1799,2007-12-04,1196802000,383
1800,2007-12-05,1196888400,369
1801,2007-12-06,1196974800,441
1802,2007-12-07,1197061200,458
1803,2007-12-08,1197147600,360
1804,2007-12-09,1197234000,380
1805,2007-12-10,1197320400,383
1806,2007-12-11,1197406800,319
1807,2007-12-12,1197493200,397
1808,2007-12-13,1197579600,455
1809,2007-12-14,1197666000,402
1810,2007-12-15,1197752400,361
1811,2007-12-16,1197838800,361
1812,2007-12-17,1197925200,411
1813,2007-12-18,1198011600,370
1814,2007-12-19,1198098000,420
1815,2007-12-20,1198184400,479
1816,2007-12-21,1198270800,369
1817,2007-12-22,1198357200,368
1818,2007-12-23,1198443600,319
1819,2007-12-24,1198530000,262
1820,2007-12-25,1198616400,334
1821,2007-12-26,1198702800,394
1822,2007-12-27,1198789200,338
1823,2007-12-28,1198875600,399
1824,2007-12-29,1198962000,389
1825,2007-12-30,1199048400,377
1826,2007-12-31,1199134800,691
1827,2008-01-01,1199221200,310
1828,2008-01-02,1199307600,372
1829,2008-01-03,1199394000,425
1830,2008-01-04,1199480400,440
1831,2008-01-05,1199566800,361
1832,2008-01-06,1199653200,418
1833,2008-01-07,1199739600,379
1834,2008-01-08,1199826000,408
1835,2008-01-09,1199912400,423
1836,2008-01-10,1199998800,481
1837,2008-01-11,1200085200,445
1838,2008-01-12,1200171600,429
1839,2008-01-13,1200258000,385
1840,2008-01-14,1200344400,352
1841,2008-01-15,1200430800,366
1842,2008-01-16,1200517200,402
1843,2008-01-17,1200603600,326
1844,2008-01-18,1200690000,387
1845,2008-01-19,1200776400,370
1846,2008-01-20,1200862800,336
1847,2008-01-21,1200949200,399
1848,2008-01-22,1201035600,368
1849,2008-01-23,1201122000,341
1850,2008-01-24,1201208400,431
1851,2008-01-25,1201294800,439
1852,2008-01-26,1201381200,360
1853,2008-01-27,1201467600,431
1854,2008-01-28,1201554000,383
1855,2008-01-29,1201640400,398
1856,2008-01-30,1201726800,383
1857,2008-01-31,1201813200,515
1858,2008-02-01,1201899600,435
1859,2008-02-02,1201986000,401
1860,2008-02-03,1202072400,396
1861,2008-02-04,1202158800,375
1862,2008-02-05,1202245200,374
1863,2008-02-06,1202331600,393
1864,2008-02-07,1202418000,393
1865,2008-02-08,1202504400,453
1866,2008-02-09,1202590800,398
1867,2008-02-10,1202677200,353
1868,2008-02-11,1202763600,389
1869,2008-02-12,1202850000,393
1870,2008-02-13,1202936400,420
1871,2008-02-14,1203022800,400
1872,2008-02-15,1203109200,384
1873,2008-02-16,1203195600,421
1874,2008-02-17,1203282000,406
1875,2008-02-18,1203368400,413
1876,2008-02-19,1203454800,398
1877,2008-02-20,1203541200,431
1878,2008-02-21,1203627600,457
1879,2008-02-22,1203714000,447
1880,2008-02-23,1203800400,403
1881,2008-02-24,1203886800,424
1882,2008-02-25,1203973200,346
1883,2008-02-26,1204059600,377
1884,2008-02-27,1204146000,396
1885,2008-02-28,1204232400,495
1886,2008-02-29,1204318800,450
1887,2008-03-01,1204405200,422
1888,2008-03-02,1204491600,334
1889,2008-03-03,1204578000,353
1890,2008-03-04,1204664400,389
1891,2008-03-05,1204750800,339
1892,2008-03-06,1204837200,403
1893,2008-03-07,1204923600,428
1894,2008-03-08,1205010000,362
1895,2008-03-09,1205096400,386
1896,2008-03-10,1205182800,410
1897,2008-03-11,1205269200,362
1898,2008-03-12,1205355600,426
1899,2008-03-13,1205442000,444
1900,2008-03-14,1205528400,442
1901,2008-03-15,1205614800,392
1902,2008-03-16,1205701200,428
1903,2008-03-17,1205787600,378
1904,2008-03-18,1205874000,360
1905,2008-03-19,1205960400,394
1906,2008-03-20,1206046800,446
1907,2008-03-21,1206133200,395
1908,2008-03-22,1206219600,342
1909,2008-03-23,1206306000,401
1910,2008-03-24,1206392400,357
1911,2008-03-25,1206478800,395
1912,2008-03-26,1206565200,429
1913,2008-03-27,1206651600,461
1914,2008-03-28,1206738000,414
1915,2008-03-29,1206824400,342
1916,2008-03-30,1206907200,414
1917,2008-03-31,1206993600,529
1918,2008-04-01,1207080000,440
1919,2008-04-02,1207166400,479
1920,2008-04-03,1207252800,452
1921,2008-04-04,1207339200,454
1922,2008-04-05,1207425600,430
1923,2008-04-06,1207512000,448
1924,2008-04-07,1207598400,443
1925,2008-04-08,1207684800,430
1926,2008-04-09,1207771200,457
1927,2008-04-10,1207857600,438
1928,2008-04-11,1207944000,447
1929,2008-04-12,1208030400,364
1930,2008-04-13,1208116800,425
1931,2008-04-14,1208203200,407
1932,2008-04-15,1208289600,425
1933,2008-04-16,1208376000,454
1934,2008-04-17,1208462400,487
1935,2008-04-18,1208548800,442
1936,2008-04-19,1208635200,418
1937,2008-04-20,1208721600,481
1938,2008-04-21,1208808000,440
1939,2008-04-22,1208894400,446
1940,2008-04-23,1208980800,499
1941,2008-04-24,1209067200,446
1942,2008-04-25,1209153600,426
1943,2008-04-26,1209240000,362
1944,2008-04-27,1209326400,413
1945,2008-04-28,1209412800,414
1946,2008-04-29,1209499200,409
1947,2008-04-30,1209585600,518
1948,2008-05-01,1209672000,505
1949,2008-05-02,1209758400,455
1950,2008-05-03,1209844800,424
1951,2008-05-04,1209931200,433
1952,2008-05-05,1210017600,413
1953,2008-05-06,1210104000,401
1954,2008-05-07,1210190400,417
1955,2008-05-08,1210276800,497
1956,2008-05-09,1210363200,461
1957,2008-05-10,1210449600,416
1958,2008-05-11,1210536000,419
1959,2008-05-12,1210622400,461
1960,2008-05-13,1210708800,405
1961,2008-05-14,1210795200,471
1962,2008-05-15,1210881600,444
1963,2008-05-16,1210968000,443
1964,2008-05-17,1211054400,407
1965,2008-05-18,1211140800,410
1966,2008-05-19,1211227200,442
1967,2008-05-20,1211313600,395
1968,2008-05-21,1211400000,399
1969,2008-05-22,1211486400,500
1970,2008-05-23,1211572800,461
1971,2008-05-24,1211659200,419
1972,2008-05-25,1211745600,401
1973,2008-05-26,1211832000,389
1974,2008-05-27,1211918400,409
1975,2008-05-28,1212004800,466
1976,2008-05-29,1212091200,477
1977,2008-05-30,1212177600,460
1978,2008-05-31,1212264000,489
1979,2008-06-01,1212350400,445
1980,2008-06-02,1212436800,446
1981,2008-06-03,1212523200,413
1982,2008-06-04,1212609600,411
1983,2008-06-05,1212696000,416
1984,2008-06-06,1212782400,450
1985,2008-06-07,1212868800,409
1986,2008-06-08,1212955200,445
1987,2008-06-09,1213041600,425
1988,2008-06-10,1213128000,420
1989,2008-06-11,1213214400,439
1990,2008-06-12,1213300800,424
1991,2008-06-13,1213387200,451
1992,2008-06-14,1213473600,433
1993,2008-06-15,1213560000,375
1994,2008-06-16,1213646400,407
1995,2008-06-17,1213732800,434
1996,2008-06-18,1213819200,457
1997,2008-06-19,1213905600,441
1998,2008-06-20,1213992000,409
1999,2008-06-21,1214078400,408
2000,2008-06-22,1214164800,425
2001,2008-06-23,1214251200,390
2002,2008-06-24,1214337600,406
2003,2008-06-25,1214424000,427
2004,2008-06-26,1214510400,452
2005,2008-06-27,1214596800,424
2006,2008-06-28,1214683200,407
2007,2008-06-29,1214769600,423
2008,2008-06-30,1214856000,499
2009,2008-07-01,1214942400,385
2010,2008-07-02,1215028800,434
2011,2008-07-03,1215115200,437
2012,2008-07-04,1215201600,431
2013,2008-07-05,1215288000,382
2014,2008-07-06,1215374400,365
2015,2008-07-07,1215460800,408
2016,2008-07-08,1215547200,378
2017,2008-07-09,1215633600,408
2018,2008-07-10,1215720000,439
2019,2008-07-11,1215806400,472
2020,2008-07-12,1215892800,372
2021,2008-07-13,1215979200,419
2022,2008-07-14,1216065600,422
2023,2008-07-15,1216152000,394
2024,2008-07-16,1216238400,401
2025,2008-07-17,1216324800,476
2026,2008-07-18,1216411200,451
2027,2008-07-19,1216497600,415
2028,2008-07-20,1216584000,440
2029,2008-07-21,1216670400,427
2030,2008-07-22,1216756800,405
2031,2008-07-23,1216843200,352
2032,2008-07-24,1216929600,436
2033,2008-07-25,1217016000,469
2034,2008-07-26,1217102400,449
2035,2008-07-27,1217188800,451
2036,2008-07-28,1217275200,410
2037,2008-07-29,1217361600,435
2038,2008-07-30,1217448000,437
2039,2008-07-31,1217534400,567
2040,2008-08-01,1217620800,527
2041,2008-08-02,1217707200,444
2042,2008-08-03,1217793600,452
2043,2008-08-04,1217880000,427
2044,2008-08-05,1217966400,422
2045,2008-08-06,1218052800,409
2046,2008-08-07,1218139200,422
2047,2008-08-08,1218225600,493
2048,2008-08-09,1218312000,442
2049,2008-08-10,1218398400,437
2050,2008-08-11,1218484800,367
2051,2008-08-12,1218571200,413
2052,2008-08-13,1218657600,393
2053,2008-08-14,1218744000,474
2054,2008-08-15,1218830400,413
2055,2008-08-16,1218916800,414
2056,2008-08-17,1219003200,429
2057,2008-08-18,1219089600,407
2058,2008-08-19,1219176000,425
2059,2008-08-20,1219262400,479
2060,2008-08-21,1219348800,464
2061,2008-08-22,1219435200,472
2062,2008-08-23,1219521600,450
2063,2008-08-24,1219608000,453
2064,2008-08-25,1219694400,441
2065,2008-08-26,1219780800,466
2066,2008-08-27,1219867200,466
2067,2008-08-28,1219953600,455
2068,2008-08-29,1220040000,502
2069,2008-08-30,1220126400,446
2070,2008-08-31,1220212800,502
2071,2008-09-01,1220299200,407
2072,2008-09-02,1220385600,436
2073,2008-09-03,1220472000,408
2074,2008-09-04,1220558400,473
2075,2008-09-05,1220644800,489
2076,2008-09-06,1220731200,402
2077,2008-09-07,1220817600,405
2078,2008-09-08,1220904000,455
2079,2008-09-09,1220990400,385
2080,2008-09-10,1221076800,422
2081,2008-09-11,1221163200,515
2082,2008-09-12,1221249600,509
2083,2008-09-13,1221336000,409
2084,2008-09-14,1221422400,422
2085,2008-09-15,1221508800,432
2086,2008-09-16,1221595200,407
2087,2008-09-17,1221681600,473
2088,2008-09-18,1221768000,467
2089,2008-09-19,1221854400,513
2090,2008-09-20,1221940800,446
2091,2008-09-21,1222027200,436
2092,2008-09-22,1222113600,455
2093,2008-09-23,1222200000,432
2094,2008-09-24,1222286400,444
2095,2008-09-25,1222372800,486
2096,2008-09-26,1222459200,523
2097,2008-09-27,1222545600,466
2098,2008-09-28,1222632000,451
2099,2008-09-29,1222718400,425
2100,2008-09-30,1222804800,550
2101,2008-10-01,1222891200,476
2102,2008-10-02,1222977600,499
2103,2008-10-03,1223064000,478
2104,2008-10-04,1223150400,413
2105,2008-10-05,1223236800,404
2106,2008-10-06,1223323200,443
2107,2008-10-07,1223409600,381
2108,2008-10-08,1223496000,417
2109,2008-10-09,1223582400,506
2110,2008-10-10,1223668800,479
2111,2008-10-11,1223755200,452
2112,2008-10-12,1223841600,401
2113,2008-10-13,1223928000,389
2114,2008-10-14,1224014400,380
2115,2008-10-15,1224100800,388
2116,2008-10-16,1224187200,506
2117,2008-10-17,1224273600,413
2118,2008-10-18,1224360000,413
2119,2008-10-19,1224446400,402
2120,2008-10-20,1224532800,392
2121,2008-10-21,1224619200,409
2122,2008-10-22,1224705600,387
2123,2008-10-23,1224792000,427
2124,2008-10-24,1224878400,451
2125,2008-10-25,1224964800,415
2126,2008-10-26,1225054800,387
2127,2008-10-27,1225141200,332
2128,2008-10-28,1225227600,400
2129,2008-10-29,1225314000,416
2130,2008-10-30,1225400400,467
2131,2008-10-31,1225486800,608
2132,2008-11-01,1225573200,454
2133,2008-11-02,1225659600,369
2134,2008-11-03,1225746000,388
2135,2008-11-04,1225832400,406
2136,2008-11-05,1225918800,401
2137,2008-11-06,1226005200,466
2138,2008-11-07,1226091600,412
2139,2008-11-08,1226178000,394
2140,2008-11-09,1226264400,382
2141,2008-11-10,1226350800,352
2142,2008-11-11,1226437200,363
2143,2008-11-12,1226523600,435
2144,2008-11-13,1226610000,441
2145,2008-11-14,1226696400,407
2146,2008-11-15,1226782800,348
2147,2008-11-16,1226869200,387
2148,2008-11-17,1226955600,348
2149,2008-11-18,1227042000,376
2150,2008-11-19,1227128400,390
2151,2008-11-20,1227214800,377
2152,2008-11-21,1227301200,395
2153,2008-11-22,1227387600,388
2154,2008-11-23,1227474000,412
2155,2008-11-24,1227560400,387
2156,2008-11-25,1227646800,402
2157,2008-11-26,1227733200,318
2158,2008-11-27,1227819600,380
2159,2008-11-28,1227906000,370
2160,2008-11-29,1227992400,378
2161,2008-11-30,1228078800,488
2162,2008-12-01,1228165200,359
2163,2008-12-02,1228251600,388
2164,2008-12-03,1228338000,366
2165,2008-12-04,1228424400,436
2166,2008-12-05,1228510800,445
2167,2008-12-06,1228597200,386
2168,2008-12-07,1228683600,401
2169,2008-12-08,1228770000,337
2170,2008-12-09,1228856400,346
2171,2008-12-10,1228942800,353
2172,2008-12-11,1229029200,430
2173,2008-12-12,1229115600,483
2174,2008-12-13,1229202000,399
2175,2008-12-14,1229288400,374
2176,2008-12-15,1229374800,336
2177,2008-12-16,1229461200,369
2178,2008-12-17,1229547600,387
2179,2008-12-18,1229634000,442
2180,2008-12-19,1229720400,465
2181,2008-12-20,1229806800,357
2182,2008-12-21,1229893200,355
2183,2008-12-22,1229979600,391
2184,2008-12-23,1230066000,337
2185,2008-12-24,1230152400,318
2186,2008-12-25,1230238800,380
2187,2008-12-26,1230325200,377
2188,2008-12-27,1230411600,355
2189,2008-12-28,1230498000,352
2190,2008-12-29,1230584400,360
2191,2008-12-30,1230670800,365
2192,2008-12-31,1230757200,730
2193,2009-01-01,1230843600,399
2194,2009-01-02,1230930000,469
2195,2009-01-03,1231016400,382
2196,2009-01-04,1231102800,308
2197,2009-01-05,1231189200,339
2198,2009-01-06,1231275600,398
2199,2009-01-07,1231362000,389
2200,2009-01-08,1231448400,460
2201,2009-01-09,1231534800,422
2202,2009-01-10,1231621200,318
2203,2009-01-11,1231707600,349
2204,2009-01-12,1231794000,371
2205,2009-01-13,1231880400,393
2206,2009-01-14,1231966800,371
2207,2009-01-15,1232053200,432
2208,2009-01-16,1232139600,441
2209,2009-01-17,1232226000,411
2210,2009-01-18,1232312400,378
2211,2009-01-19,1232398800,370
2212,2009-01-20,1232485200,413
2213,2009-01-21,1232571600,406
2214,2009-01-22,1232658000,504
2215,2009-01-23,1232744400,429
2216,2009-01-24,1232830800,415
2217,2009-01-25,1232917200,388
2218,2009-01-26,1233003600,344
2219,2009-01-27,1233090000,362
2220,2009-01-28,1233176400,404
2221,2009-01-29,1233262800,439
2222,2009-01-30,1233349200,458
2223,2009-01-31,1233435600,501
2224,2009-02-01,1233522000,410
2225,2009-02-02,1233608400,390
2226,2009-02-03,1233694800,394
2227,2009-02-04,1233781200,424
2228,2009-02-05,1233867600,435
2229,2009-02-06,1233954000,474
2230,2009-02-07,1234040400,420
2231,2009-02-08,1234126800,371
2232,2009-02-09,1234213200,364
2233,2009-02-10,1234299600,408
2234,2009-02-11,1234386000,430
2235,2009-02-12,1234472400,484
2236,2009-02-13,1234558800,420
2237,2009-02-14,1234645200,414
2238,2009-02-15,1234731600,392
2239,2009-02-16,1234818000,386
2240,2009-02-17,1234904400,436
2241,2009-02-18,1234990800,345
2242,2009-02-19,1235077200,461
2243,2009-02-20,1235163600,389
2244,2009-02-21,1235250000,381
2245,2009-02-22,1235336400,397
2246,2009-02-23,1235422800,376
2247,2009-02-24,1235509200,472
2248,2009-02-25,1235595600,400
2249,2009-02-26,1235682000,484
2250,2009-02-27,1235768400,400
2251,2009-02-28,1235854800,459
2252,2009-03-01,1235941200,393
2253,2009-03-02,1236027600,410
2254,2009-03-03,1236114000,399
2255,2009-03-04,1236200400,450
2256,2009-03-05,1236286800,479
2257,2009-03-06,1236373200,491
2258,2009-03-07,1236459600,431
2259,2009-03-08,1236546000,458
2260,2009-03-09,1236632400,449
2261,2009-03-10,1236718800,346
2262,2009-03-11,1236805200,337
2263,2009-03-12,1236891600,403
2264,2009-03-13,1236978000,421
2265,2009-03-14,1237064400,403
2266,2009-03-15,1237150800,419
2267,2009-03-16,1237237200,465
2268,2009-03-17,1237323600,440
2269,2009-03-18,1237410000,463
2270,2009-03-19,1237496400,471
2271,2009-03-20,1237582800,478
2272,2009-03-21,1237669200,494
2273,2009-03-22,1237755600,445
2274,2009-03-23,1237842000,449
2275,2009-03-24,1237928400,394
2276,2009-03-25,1238014800,380
2277,2009-03-26,1238101200,436
2278,2009-03-27,1238187600,410
2279,2009-03-28,1238274000,388
2280,2009-03-29,1238356800,426
2281,2009-03-30,1238443200,389
2282,2009-03-31,1238529600,549
2283,2009-04-01,1238616000,406
2284,2009-04-02,1238702400,471
2285,2009-04-03,1238788800,442
2286,2009-04-04,1238875200,412
2287,2009-04-05,1238961600,386
2288,2009-04-06,1239048000,356
2289,2009-04-07,1239134400,415
2290,2009-04-08,1239220800,460
2291,2009-04-09,1239307200,427
2292,2009-04-10,1239393600,420
2293,2009-04-11,1239480000,396
2294,2009-04-12,1239566400,430
2295,2009-04-13,1239652800,417
2296,2009-04-14,1239739200,468
2297,2009-04-15,1239825600,425
2298,2009-04-16,1239912000,451
2299,2009-04-17,1239998400,439
2300,2009-04-18,1240084800,428
2301,2009-04-19,1240171200,448
2302,2009-04-20,1240257600,475
2303,2009-04-21,1240344000,453
2304,2009-04-22,1240430400,398
2305,2009-04-23,1240516800,468
2306,2009-04-24,1240603200,447
2307,2009-04-25,1240689600,413
2308,2009-04-26,1240776000,394
2309,2009-04-27,1240862400,415
2310,2009-04-28,1240948800,427
2311,2009-04-29,1241035200,428
2312,2009-04-30,1241121600,604
2313,2009-05-01,1241208000,462
2314,2009-05-02,1241294400,385
2315,2009-05-03,1241380800,421
2316,2009-05-04,1241467200,392
2317,2009-05-05,1241553600,434
2318,2009-05-06,1241640000,404
2319,2009-05-07,1241726400,511
2320,2009-05-08,1241812800,427
2321,2009-05-09,1241899200,399
2322,2009-05-10,1241985600,366
2323,2009-05-11,1242072000,409
2324,2009-05-12,1242158400,378
2325,2009-05-13,1242244800,376
2326,2009-05-14,1242331200,508
2327,2009-05-15,1242417600,400
2328,2009-05-16,1242504000,425
2329,2009-05-17,1242590400,399
2330,2009-05-18,1242676800,399
2331,2009-05-19,1242763200,438
2332,2009-05-20,1242849600,428
2333,2009-05-21,1242936000,499
2334,2009-05-22,1243022400,441
